JGI ID,7942 ID,Start,End,Strand,Mean RNA Seq over ORF
637799849,Synpcc7942_1417,1471000,1471983,1,5.106707317
637799850,Synpcc7942_1418,1471980,1472186,0,6.835748792
637799851,Synpcc7942_1419,1472585,1473445,1,8.207897793
637799852,Synpcc7942_1420,1473509,1474909,1,6.783012134
637799853,Synpcc7942_1421,1475239,1475547,1,255.9676375
637799854,Synpcc7942_1422,1475694,1475993,1,60
637799855,Synpcc7942_1423,1476059,1477678,1,24.18580247
637799856,Synpcc7942_1424,1477713,1478198,1,21.70164609
637799857,Synpcc7942_1425,1478240,1479070,1,21.79422383
637799858,Synpcc7942_1426,1479461,1480879,1,215.4383369
637799859,Synpcc7942_1427,1480970,1481305,1,282.4404762
637799860,Synpcc7942_1428,1481407,1482594,1,2.606902357
637799861,Synpcc7942_1429,1482857,1483267,0,14.64720195
637799862,Synpcc7942_1430,1483316,1484251,0,24.26816239
637799863,Synpcc7942_1431,1484549,1484986,1,46.8196347
637799864,Synpcc7942_1432,1485025,1486710,0,11.38434164
637799865,Synpcc7942_1433,1486983,1488041,1,8.633616619
637799866,Synpcc7942_1434,1488255,1488854,0,49.83
637799867,Synpcc7942_1435,1488975,1490723,0,2.499142367
637799868,Synpcc7942_1436,1490759,1491205,0,4.261744966
637799869,Synpcc7942_1437,1491286,1491564,1,3.817204301
637799870,Synpcc7942_1438,1491796,1492290,0,43.31515152
637799871,Synpcc7942_1439,1492429,1494030,0,86.39575531
637799872,Synpcc7942_1440,1494173,1495093,0,4.117263844
637799873,Synpcc7942_1441,1495174,1496151,0,1.367075665
637799874,Synpcc7942_1442,1496399,1496833,1,0.848275862
637799875,Synpcc7942_1443,1497217,1498290,1,231.8910615
637799876,Synpcc7942_1444,1498331,1498624,1,27.4829932
637799877,Synpcc7942_1445,1498702,1499817,0,6.993727599
637799878,Synpcc7942_1446,1499923,1500342,0,17.61190476
637799879,Synpcc7942_1447,1500489,1501307,1,8.135531136
637799880,Synpcc7942_1448,1501343,1502305,1,7.228452752
637799881,Synpcc7942_1449,1502325,1503392,0,6.916666667
637799882,Synpcc7942_1450,1503457,1504257,1,4.200998752
637799883,Synpcc7942_1451,1504300,1504761,1,17.995671
637799884,Synpcc7942_1452,1504758,1506194,0,4.603340292
637799885,Synpcc7942_1453,1506399,1507133,1,31.82040816
637799886,Synpcc7942_1454,1507284,1508324,1,22.22286263
637799887,Synpcc7942_1455,1508394,1509401,1,9.633928571
637799888,Synpcc7942_1456,1509455,1510336,1,5.384353741
637799889,Synpcc7942_1457,1510305,1510982,1,3.249262537
637799890,Synpcc7942_1458,1510962,1511528,0,8.363315697
637799891,Synpcc7942_1459,1511592,1512212,0,12.76328502
637799892,Synpcc7942_1460,1512321,1512578,0,54.65891473
637799893,Synpcc7942_1461,1512709,1513965,0,1.063643596
637799894,Synpcc7942_1462,1514071,1515141,0,1.653594771
637799895,Synpcc7942_1463,1515369,1517000,1,3.374387255
637799896,Synpcc7942_1464,1517237,1518832,1,262.6215539
637799897,Synpcc7942_1465,1518994,1519449,1,8.975877193
637799898,Synpcc7942_1466,1519664,1520668,1,22.44676617
637799899,Synpcc7942_1467,1520674,1521363,1,12.09710145
637799900,Synpcc7942_1468,1521482,1522141,0,2.527272727
637799901,Synpcc7942_1469,1522138,1522719,0,2.572164948
637799902,Synpcc7942_1470,1522712,1523005,0,2.56122449
637799903,Synpcc7942_1471,1523002,1523259,0,3.965116279
637799904,Synpcc7942_1472,1523256,1523642,0,2.49870801
637799905,Synpcc7942_1473,1523639,1525081,0,1.647955648
637799906,Synpcc7942_1474,1525078,1525413,0,3.5
637799907,Synpcc7942_1475,1525833,1526954,0,7.202317291
637799908,Synpcc7942_1476,1527717,1528031,1,7.019047619
637799909,Synpcc7942_1477,1528142,1530337,0,2.10291439
637799910,Synpcc7942_1478,1530415,1530852,0,19.69178082
637799911,Synpcc7942_1479,1530970,1531083,1,173.0087719
637799912,Synpcc7942_1480,1531194,1531748,0,4.145945946
637799913,Synpcc7942_1481,1531745,1532398,0,18.25993884
637799914,Synpcc7942_1482,1532605,1534170,1,3.943167305
637799915,Synpcc7942_1483,1534449,1534877,0,2.808857809
637799916,Synpcc7942_1484,1534874,1536367,0,7.485274431
637799917,Synpcc7942_1485,1536407,1536673,0,2.172284644
637799918,Synpcc7942_1486,1536664,1536912,0,8.112449799
637799919,Synpcc7942_1487,1536986,1537594,1,82.93267652
637799921,Synpcc7942_1488,1538545,1539897,1,0.548410939
637799922,Synpcc7942_1489,1539953,1540789,1,0.759856631
637799923,Synpcc7942_1490,1540818,1542809,1,1.1812249
637799924,Synpcc7942_1491,1542834,1543670,1,1.534050179
637799925,Synpcc7942_1492,1543923,1544507,1,5.863247863
637799926,Synpcc7942_1493,1544514,1545353,1,2.796428571
637799927,Synpcc7942_1494,1545382,1546095,0,3.994397759
637799928,Synpcc7942_1495,1546123,1546650,0,7.337121212
637799929,Synpcc7942_1496,1546647,1547552,0,12.88300221
637799930,Synpcc7942_1497,1547545,1548105,0,16.01960784
637799931,Synpcc7942_1498,1548207,1548410,1,18.06862745
637799932,Synpcc7942_1499,1548631,1548930,0,385.0566667
637799933,Synpcc7942_1500,1549179,1550078,0,9.006666667
637799934,Synpcc7942_1501,1550078,1551718,0,17.56916514
637799935,Synpcc7942_1502,1551742,1552302,1,6.959001783
637799936,Synpcc7942_1503,1552303,1553082,1,4.758974359
637799937,Synpcc7942_1504,1553330,1554718,1,1.80849532
637799938,Synpcc7942_1505,1554839,1555936,0,18.25045537
637799939,Synpcc7942_1506,1556097,1556513,0,46.52517986
637799940,Synpcc7942_1507,1557396,1558331,0,7.768162393
637799941,Synpcc7942_1508,1558484,1559209,0,5.351239669
637799942,Synpcc7942_1509,1559329,1560402,1,19.04469274
637799943,Synpcc7942_1510,1560399,1561178,0,7.323076923
637799944,Synpcc7942_1511,1561467,1561904,0,13.12785388
637799945,Synpcc7942_1512,1561944,1563389,0,9.422544952
637799946,Synpcc7942_1513,1563532,1564740,1,11.45657568
637799947,Synpcc7942_1514,1564750,1565349,1,11.87
637799948,Synpcc7942_1515,1565391,1566290,1,22.48555556
637799949,Synpcc7942_1516,1566324,1566971,0,3.641975309
637799950,Synpcc7942_1517,1566943,1568316,0,7.701601164
637799951,Synpcc7942_1518,1568627,1570927,1,2.099956541
637799952,Synpcc7942_1519,1570976,1572280,0,18.30727969
637799953,Synpcc7942_1520,1572486,1572782,1,145.5892256
637799954,Synpcc7942_1521,1572849,1573646,1,61.80827068
637799955,Synpcc7942_1522,1573729,1577031,1,48.71541023
637799956,Synpcc7942_1523,1577150,1579024,1,39.8192
637799957,Synpcc7942_1524,1579094,1583050,1,38.89158453
637799958,Synpcc7942_1525,1583407,1585200,1,67.74972129
637799959,Synpcc7942_1526,1585287,1586078,1,4.63510101
637799960,Synpcc7942_1527,1586243,1588759,1,3.831942789
637799961,Synpcc7942_1528,1588817,1589146,0,5.312121212
637799962,Synpcc7942_1529,1589204,1590223,1,2.48627451
637799963,Synpcc7942_1530,1590283,1590708,0,1.617370892
637799964,Synpcc7942_1531,1590799,1591614,1,5.573529412
637799965,Synpcc7942_1532,1591611,1592276,1,1.990990991
637799966,Synpcc7942_1533,1592254,1593093,1,9.93452381
637799967,Synpcc7942_1534,1593215,1595422,1,20.48052536
637799968,Synpcc7942_1535,1595486,1595944,1,20.51633987
637799969,Synpcc7942_1536,1595934,1596614,1,11.76945668
637799970,Synpcc7942_1537,1596668,1596877,1,1.542857143
637799971,Synpcc7942_1538,1596968,1597366,1,0.872180451
637799972,Synpcc7942_1539,1597516,1597818,0,0.570957096
637799973,Synpcc7942_1540,1597856,1598566,0,1.223628692
637799974,Synpcc7942_1541,1598656,1599168,0,2.461988304
637799975,Synpcc7942_1542,1599353,1600381,0,5.587949466
637799976,Synpcc7942_1543,1600652,1600777,1,0.96031746
637799977,Synpcc7942_1544,1600802,1601053,1,13.16666667
637799978,Synpcc7942_1545,1601056,1601511,1,5.208333333
637799979,Synpcc7942_1546,1601489,1602886,1,2.526466381
637799980,Synpcc7942_1547,1603035,1603415,0,0.748031496
637799981,Synpcc7942_1548,1604319,1605638,0,9.979545455
637799982,Synpcc7942_1549,1606129,1606689,1,2.709447415
637799983,Synpcc7942_1550,1606746,1608002,1,2.980111376
637799984,Synpcc7942_1551,1608052,1608816,1,4.169934641
637799985,Synpcc7942_1552,1609373,1610356,0,29.58943089
637799986,Synpcc7942_1553,1610364,1611257,1,3.092841163
637799987,Synpcc7942_1554,1611260,1611853,0,45.34175084
637799988,Synpcc7942_1555,1611906,1612748,1,34.69395018
637799989,Synpcc7942_1556,1612870,1613448,1,28.47668394
637799990,Synpcc7942_1557,1613464,1614396,0,129.6345123
637799991,Synpcc7942_1558,1615204,1616271,1,2.296816479
637799992,Synpcc7942_1559,1616284,1616958,1,8.548148148
637799993,Synpcc7942_1560,1617134,1617292,1,6.339622642
637799994,Synpcc7942_1561,1618181,1618687,0,36.78895464
637799995,Synpcc7942_1562,1618800,1619696,0,39.69453735
637799996,Synpcc7942_1563,1621096,1621512,0,1.582733813
637799997,Synpcc7942_1564,1621903,1622220,1,1.116352201
637799998,Synpcc7942_1565,1622970,1623410,1,5.278911565
637799999,Synpcc7942_1566,1623449,1625644,1,2.281420765
637800000,Synpcc7942_1567,1625702,1626019,0,40.54402516
637800001,Synpcc7942_1568,1626357,1626596,0,170.6291667
637800002,Synpcc7942_1569,1626654,1627115,0,300.1320346
637800003,Synpcc7942_1570,1627206,1629449,0,314.9264706
637800004,Synpcc7942_1571,1630063,1630872,1,2.685185185
637800005,Synpcc7942_1572,1631339,1632925,1,6.673597984
637800006,Synpcc7942_1573,1632994,1633794,1,9.509363296
637800007,Synpcc7942_1574,1633895,1636567,1,4.091283202
637800008,Synpcc7942_1575,1636580,1638625,1,1.83431085
637800009,Synpcc7942_1576,1638668,1640059,1,1.76795977
637800010,Synpcc7942_1577,1640261,1642033,0,6.990975747
637800011,Synpcc7942_1578,1642172,1643011,0,12.64880952
637800012,Synpcc7942_1579,1643490,1643957,1,0.745726496
637800013,Synpcc7942_1580,1644011,1644436,0,3.626760563
637800014,Synpcc7942_1581,1645142,1646821,1,2.856547619
637800015,Synpcc7942_1582,1646823,1648211,0,3.858891289
637800016,Synpcc7942_1583,1648210,1648746,1,4.780260708
637800017,Synpcc7942_1584,1648682,1650160,0,3.542258283
637800018,Synpcc7942_1585,1650201,1650986,0,4.72519084
637800019,Synpcc7942_1586,1651359,1652669,1,2.923722349
637800020,Synpcc7942_1587,1652732,1653172,0,58.80952381
637800021,Synpcc7942_1588,1653255,1655834,0,3.835658915
637800022,Synpcc7942_1589,1655981,1657270,0,19.88449612
637800023,Synpcc7942_1590,1657274,1658131,0,8.592074592
637800024,Synpcc7942_1591,1658135,1659022,0,16.87612613
637800025,Synpcc7942_1592,1659119,1659934,1,2.087009804
637800026,Synpcc7942_1593,1660025,1660720,1,46.98994253
637800027,Synpcc7942_1594,1660735,1661760,1,37.84697856
637800028,Synpcc7942_1595,1661770,1662753,1,25.13313008
637800029,Synpcc7942_1596,1662871,1663608,1,17.00271003
637800030,Synpcc7942_1597,1663657,1664298,1,25.65732087
637800031,Synpcc7942_1598,1664306,1665100,1,18.46163522
637800032,Synpcc7942_1599,1665097,1666182,1,15.78821363
637800033,Synpcc7942_1600,1666188,1667030,1,5.715302491
637800034,Synpcc7942_1601,1667058,1667231,0,4.298850575
637800035,Synpcc7942_1602,1667296,1668033,1,0.956639566
637800037,Synpcc7942_1603,1668136,1669263,1,8.084219858
637800038,Synpcc7942_1604,1669273,1670625,1,4.872875092
637800039,Synpcc7942_1605,1670630,1671208,0,1.269430052
637800040,Synpcc7942_1606,1671451,1672011,1,17.7254902
637800041,Synpcc7942_1607,1672123,1673679,0,3.402055234
637800042,Synpcc7942_1608,1673935,1675344,1,8.385815603
637800043,Synpcc7942_1609,1675456,1678869,1,13.83040422
637800044,Synpcc7942_1610,1678977,1680389,0,28.44444444
637800045,Synpcc7942_1611,1680389,1680682,0,32.6292517
637800046,Synpcc7942_1612,1680679,1681905,0,31.05378973
637800047,Synpcc7942_1613,1682042,1682617,1,90.38020833
637800048,Synpcc7942_1614,1682665,1682802,1,161.7681159
637800049,Synpcc7942_1615,1682808,1683176,1,68.59620596
637800052,Synpcc7942_1616,1683163,1683549,1,89.1369509
637800053,Synpcc7942_1617,1683752,1684930,1,50.85665818
637800054,Synpcc7942_1618,1684927,1685433,1,26.53057199
637800055,Synpcc7942_1619,1685436,1685942,1,14.08481262
637800056,Synpcc7942_1620,1685939,1687444,1,5.131474104
637800057,Synpcc7942_1621,1687584,1689152,0,12.42256214
637800058,Synpcc7942_1622,1689721,1692192,1,6.366909385
637800059,Synpcc7942_1623,1692265,1692957,1,2.497835498
637800060,Synpcc7942_1624,1692985,1693719,0,4.583673469
637800061,Synpcc7942_1625,1693698,1694921,0,3.562091503
637800062,Synpcc7942_1626,1695068,1695550,0,15.63146998
637800063,Synpcc7942_1627,1695554,1696852,0,12.9799846
637800064,Synpcc7942_1628,1697252,1697971,1,8.026388889
637800065,Synpcc7942_1629,1698071,1698712,1,3.496884735
637800066,Synpcc7942_1630,1698933,1699268,1,61.77380952
637800067,Synpcc7942_1631,1699269,1700168,1,33.00444444
637800068,Synpcc7942_1632,1700263,1700772,1,9.076470588
637800070,Synpcc7942_1633,1701369,1702091,1,16.51037344
637800071,Synpcc7942_1634,1702113,1702652,0,109.3148148
637800072,Synpcc7942_1635,1702823,1704469,0,510.047966
637800073,Synpcc7942_1636,1704606,1705013,0,41.83333333
637800074,Synpcc7942_1637,1705426,1706484,0,0.856468366
637800075,Synpcc7942_1638,1706685,1706951,1,35.53558052
637800076,Synpcc7942_1639,1707135,1707776,1,4.780373832
637800077,Synpcc7942_1640,1707881,1708414,1,6.632958801
637800078,Synpcc7942_1641,1708665,1709165,1,6.618762475
637800079,Synpcc7942_1642,1709180,1710250,1,3.772175537
637800080,Synpcc7942_1643,1710353,1711873,1,9.721893491
637800081,Synpcc7942_1644,1712014,1712817,1,4.134328358
637800082,Synpcc7942_1645,1713332,1714075,1,6.837365591
637800083,Synpcc7942_1646,1714348,1715070,1,38.09681881
637800084,Synpcc7942_1647,1715266,1716186,1,4.083604777
637800085,Synpcc7942_1648,1716189,1716638,0,9.155555556
637800086,Synpcc7942_1649,1716788,1717504,1,18.74337517
637800087,Synpcc7942_1650,1717707,1720946,0,4.390123457
637800088,Synpcc7942_1651,1721058,1721795,1,8.924119241
637800089,Synpcc7942_1652,1721792,1723432,1,3.118829982
637800090,Synpcc7942_1653,1723540,1724736,0,2.416875522
637800091,Synpcc7942_1654,1724849,1725232,0,1.153645833
637800092,Synpcc7942_1655,1725260,1725829,0,1.703508772
637800093,Synpcc7942_1656,1725919,1728081,0,21.09385113
637800094,Synpcc7942_1657,1728453,1728674,1,12.7972973
637800095,Synpcc7942_1658,1728788,1729246,0,6.320261438
637800096,Synpcc7942_1659,1729384,1730031,1,10.49074074
637800097,Synpcc7942_1660,1730131,1730964,1,2.26618705
637800098,Synpcc7942_1661,1731159,1731722,1,27.66843972
637800099,Synpcc7942_1662,1731811,1733247,0,4.438413361
637800101,Synpcc7942_1663,1733401,1733760,0,2.772222222
637800102,Synpcc7942_1664,1733790,1733984,1,8.035897436
637800103,Synpcc7942_1665,1733989,1735104,1,4.701612903
637800104,Synpcc7942_1666,1735155,1735859,0,8.513475177
637800105,Synpcc7942_1667,1735965,1737356,1,3.78591954
637800106,Synpcc7942_1668,1737882,1739552,1,3.466187911
637800107,Synpcc7942_1669,1739595,1741685,1,2.362505978
637800108,Synpcc7942_1670,1741687,1741833,1,1.224489796
637800109,Synpcc7942_1671,1741836,1742447,1,1.990196078
637800110,Synpcc7942_1672,1742508,1743233,1,25.684573
637800111,Synpcc7942_1673,1743189,1743854,0,19.15015015
637800112,Synpcc7942_1674,1743855,1744166,0,68.07051282
637800113,Synpcc7942_1675,1744281,1744766,0,14.10288066
637800114,Synpcc7942_1676,1744816,1745469,0,12.03058104
637800115,Synpcc7942_1677,1745500,1746597,0,11.36247723
637800116,Synpcc7942_1678,1746611,1747153,0,38.3038674
637800117,Synpcc7942_1679,1747252,1747590,1,44.96165192
637800118,Synpcc7942_1680,1747842,1748858,0,10.3480826
637800119,Synpcc7942_1681,1749076,1750128,1,3.170940171
637800120,Synpcc7942_1682,1750203,1751039,1,3.771804062
637800121,Synpcc7942_1683,1751063,1751308,1,4.093495935
637800122,Synpcc7942_1684,1751336,1751956,1,12.66183575
637800123,Synpcc7942_1685,1752002,1752862,1,8.368176539
637800124,Synpcc7942_1686,1753022,1754047,1,0.849902534
637800125,Synpcc7942_1687,1754047,1754913,1,0.492502884
637800126,Synpcc7942_1688,1754913,1755773,1,0.245063879
637800127,Synpcc7942_1689,1755915,1756877,1,1.411214953
637800128,Synpcc7942_1690,1756898,1757137,1,3.720833333
637800129,Synpcc7942_1691,1757155,1758315,1,2.959517657
637800130,Synpcc7942_1692,1758418,1759329,0,1.528508772
637800131,Synpcc7942_1693,1759418,1759819,0,2.169154229
637800132,Synpcc7942_1694,1759930,1762506,1,3.185875049
637800133,Synpcc7942_1695,1762639,1763637,1,5.64964965
637800134,Synpcc7942_1696,1763712,1764452,0,10.20377868
637800135,Synpcc7942_1697,1764611,1764892,0,1.496453901
637800136,Synpcc7942_1698,1765087,1765428,1,5.184210526
637800137,Synpcc7942_1699,1765464,1766852,0,3.998560115
637800138,Synpcc7942_1700,1766905,1767849,0,2.64021164
637800139,Synpcc7942_1701,1767953,1768489,1,7.260707635
637800140,Synpcc7942_1702,1768545,1768682,1,8.253623188
637800141,Synpcc7942_1703,1768940,1772017,0,7.533463288
637800142,Synpcc7942_1704,1772024,1772833,1,5.014814815
637800143,Synpcc7942_1705,1772946,1773065,1,430.7666667
637800144,Synpcc7942_1706,1773234,1775426,1,3.482900137
637800145,Synpcc7942_1707,1775633,1776064,1,9.375
637800146,Synpcc7942_1708,1776199,1778226,1,3.25295858
637800147,Synpcc7942_1709,1778348,1779889,0,3.147211414
637800148,Synpcc7942_1710,1780048,1780278,1,49.41125541
637800149,Synpcc7942_1711,1780275,1780847,1,31.10122164
637800150,Synpcc7942_1712,1780853,1781218,1,3.663934426
637800151,Synpcc7942_1713,1781317,1782219,1,5.662236988
637800152,Synpcc7942_1714,1782216,1783232,1,1.837758112
637800153,Synpcc7942_1715,1783250,1783903,0,4.671253823
637800154,Synpcc7942_1716,1783939,1787655,0,5.511702986
637800156,Synpcc7942_1717,1787724,1789025,0,5.893241167
637800157,Synpcc7942_1718,1789028,1790305,0,6.337245696
637800158,Synpcc7942_1719,1790369,1791796,0,14.87464986
637800159,Synpcc7942_1720,1791952,1792392,1,7.027210884
637800160,Synpcc7942_1721,1793212,1793916,0,11.09787234
637800161,Synpcc7942_1722,1794143,1795228,0,3.337937385
637800162,Synpcc7942_1723,1795482,1797032,1,2.715022566
637800163,Synpcc7942_1724,1797078,1797386,0,7.080906149
637800164,Synpcc7942_1725,1797616,1799067,1,3.380165289
637800165,Synpcc7942_1726,1799119,1799610,0,2.481707317
637800166,Synpcc7942_1727,1799638,1800219,0,4.848797251
637800167,Synpcc7942_1728,1800372,1800887,1,2.682170543
637800168,Synpcc7942_1729,1800893,1802005,1,2.342318059
637800169,Synpcc7942_1730,1802050,1802640,1,6.00676819
637800170,Synpcc7942_1731,1802686,1803171,0,3.952674897
637800171,Synpcc7942_1732,1803168,1803578,0,6.807785888
637800172,Synpcc7942_1733,1803575,1804219,0,14.26821705
637800173,Synpcc7942_1734,1804395,1804757,1,49.18732782
637800174,Synpcc7942_1735,1804805,1806244,1,28.17361111
637800175,Synpcc7942_1736,1806290,1807075,1,20.97709924
637800176,Synpcc7942_1737,1807075,1808403,1,15.52746426
637800177,Synpcc7942_1738,1808413,1809672,1,12.94365079
637800178,Synpcc7942_1739,1809717,1810142,1,6.295774648
637800179,Synpcc7942_1740,1810183,1811088,0,7.958057395
637800180,Synpcc7942_1741,1811099,1812535,0,21.54488518
637800181,Synpcc7942_1742,1812814,1813833,1,137.5088235
637800182,Synpcc7942_1743,1814092,1815276,1,35.1721519
637800183,Synpcc7942_1744,1815423,1815833,1,5.145985401
637800184,Synpcc7942_1745,1815848,1816393,0,6.824175824
637800185,Synpcc7942_1746,1816600,1817562,0,69.51401869
637800186,Synpcc7942_1747,1817778,1818962,0,7.893670886
637800187,Synpcc7942_1748,1818990,1819751,0,12.12860892
637800188,Synpcc7942_1749,1819754,1820146,0,66.31043257
637800189,Synpcc7942_1750,1820146,1820532,0,93.06976744
637800190,Synpcc7942_1751,1820575,1820778,0,104.3970588
637800191,Synpcc7942_1752,1821018,1821770,0,23.48472776
637800192,Synpcc7942_1753,1821890,1822354,0,8.847311828
637800194,Synpcc7942_1754,1822345,1822497,0,20.66013072
637800195,Synpcc7942_1755,1822494,1824227,0,6.905997693
637800197,Synpcc7942_1756,1824236,1824511,0,2.528985507
637800198,Synpcc7942_1757,1824648,1824935,1,100.46875
637800199,Synpcc7942_1758,1825182,1826267,0,14.39871087
637800200,Synpcc7942_1759,1826249,1826452,0,27.90196078
637800201,Synpcc7942_1760,1826528,1827619,1,7.509157509
637800202,Synpcc7942_1761,1827800,1829530,1,7.567302137
637800203,Synpcc7942_1762,1829577,1831028,1,18.23829201
637800204,Synpcc7942_1763,1831028,1831846,1,4.273504274
637800205,Synpcc7942_1764,1831862,1832230,1,3.859078591
637800206,Synpcc7942_1765,1832303,1832806,0,3.478174603
637800207,Synpcc7942_1766,1832998,1834029,0,4.558139535
637800208,Synpcc7942_1767,1834078,1835490,0,6.848549186
637800209,Synpcc7942_1768,1835596,1836408,1,4.452644526
637800210,Synpcc7942_1769,1836408,1836794,1,7.142118863
637800211,Synpcc7942_1770,1836751,1837047,0,2.976430976
637800212,Synpcc7942_1771,1837162,1838652,1,17.56338028
637800213,Synpcc7942_1772,1838756,1839004,1,71.61044177
637800214,Synpcc7942_1773,1839008,1839325,1,67.87421384
637800215,Synpcc7942_1774,1839385,1839558,1,285.7758621
637800216,Synpcc7942_1775,1839685,1840650,1,4.995859213
637800217,Synpcc7942_1776,1840742,1840999,1,27.13953488
637800218,Synpcc7942_1777,1841045,1841998,1,5.955974843
637800219,Synpcc7942_1778,1842010,1843869,0,7.722580645
637800220,Synpcc7942_1779,1843941,1845686,1,1.699885452
637800221,Synpcc7942_1780,1845760,1847385,1,2.503075031
637800222,Synpcc7942_1781,1847468,1847743,0,32.66666667
637800223,Synpcc7942_1782,1847829,1849121,0,86.73859242
637800224,Synpcc7942_1783,1849303,1852170,1,4.399930265
637800225,Synpcc7942_1784,1852529,1853311,1,58.63218391
637800226,Synpcc7942_1785,1853308,1853718,0,6.119221411
637800227,Synpcc7942_1786,1853723,1854250,0,18.35037879
637800228,Synpcc7942_1787,1854247,1854729,0,19.04347826
637800229,Synpcc7942_1788,1855204,1859910,1,5.397705545
637800230,Synpcc7942_1789,1860032,1861012,1,15.06218145
637800231,Synpcc7942_1790,1861019,1861810,1,2.075757576
637800232,Synpcc7942_1791,1861831,1863066,0,7.147249191
637800233,Synpcc7942_1792,1863290,1864270,1,25.93374108
637800234,Synpcc7942_1793,1864440,1864763,1,13.04938272
637800235,Synpcc7942_1794,1864768,1865946,1,6.123833757
637800236,Synpcc7942_1795,1865979,1866443,0,8.720430108
637800237,Synpcc7942_1796,1866456,1866749,0,37.09183673
637800238,Synpcc7942_1797,1866873,1867376,1,6.948412698
637800239,Synpcc7942_1798,1867864,1868490,1,2.505582137
637800240,Synpcc7942_1799,1868940,1869971,1,7.148255814
637800241,Synpcc7942_1800,1869943,1870455,1,63.7251462
637800242,Synpcc7942_1801,1870692,1871408,1,2.369595537
637800243,Synpcc7942_1802,1871523,1873145,0,2.911275416
637800244,Synpcc7942_1803,1873351,1873782,0,36.37962963
637800245,Synpcc7942_1804,1873843,1874397,0,23.63783784
637800246,Synpcc7942_1805,1874474,1875253,0,1.467948718
637800247,Synpcc7942_1806,1875268,1875741,1,7.080168776
637800248,Synpcc7942_1807,1875797,1876243,1,3.131991051
637800249,Synpcc7942_1808,1876216,1876959,0,1.481182796
637800250,Synpcc7942_1809,1877025,1878740,1,27.74825175
637800251,Synpcc7942_1810,1878956,1880710,1,12.81196581
637800252,Synpcc7942_1811,1880981,1884094,1,5.441233141
637800253,Synpcc7942_1812,1884096,1884374,0,78.79569892
637800254,Synpcc7942_1813,1884434,1886350,0,84.79968701
637800255,Synpcc7942_1814,1886477,1887205,0,2.950617284
637800256,Synpcc7942_1815,1887216,1888451,0,3.223300971
637800257,Synpcc7942_1816,1888444,1891377,0,4.471710975
637800258,Synpcc7942_1817,1891423,1891788,0,9.054644809
637800259,Synpcc7942_1818,1891891,1892208,0,6.006289308
637800260,Synpcc7942_1819,1892346,1892930,1,1.355555556
637800261,Synpcc7942_1820,1893007,1893735,0,476.8957476
637800262,Synpcc7942_1821,1893904,1894263,1,59.77777778
637800263,Synpcc7942_1822,1894291,1894503,1,45.02347418
637800264,Synpcc7942_1823,1894500,1895159,0,21.06212121
637800265,Synpcc7942_1824,1895166,1895630,0,21.43225806
637800266,Synpcc7942_1825,1895707,1896225,1,5.44894027
637800267,Synpcc7942_1826,1896222,1897163,0,2.325902335
637800268,Synpcc7942_1827,1897287,1897913,1,25.49920255
637800269,Synpcc7942_1828,1897914,1898171,1,27.37596899
637800270,Synpcc7942_1829,1898205,1898975,1,20.45006485
637800271,Synpcc7942_1830,1899227,1899550,0,189.9320988
637800272,Synpcc7942_1831,1899856,1901019,0,54.09278351
637800273,Synpcc7942_1832,1901152,1901601,0,37.6
637800274,Synpcc7942_1833,1901772,1902530,1,11.45059289
637800275,Synpcc7942_1834,1902530,1902988,1,7.063180828
637800276,Synpcc7942_1835,1903031,1903657,1,8.551834131
637800277,Synpcc7942_1836,1903658,1903990,0,27.91591592
637800278,Synpcc7942_1837,1904030,1904374,0,54.48405797
637800279,Synpcc7942_1838,1904431,1905957,0,14.08578913
637800280,Synpcc7942_1839,1906094,1906834,0,7.326585695
637800281,Synpcc7942_1840,1906920,1907426,0,6.889546351
637800282,Synpcc7942_1841,1907478,1908845,0,5.247076023
637800283,Synpcc7942_1842,1908945,1910213,1,78.48778566
637800284,Synpcc7942_1843,1910225,1911034,0,3.52345679
637800285,Synpcc7942_1844,1911034,1911558,0,5.653333333
637800286,Synpcc7942_1845,1911652,1911879,1,24.55263158
637800287,Synpcc7942_1846,1911978,1913807,0,29.82786885
637800288,Synpcc7942_1847,1913856,1914755,0,22.94
637800289,Synpcc7942_1848,1914772,1915836,0,25.67605634
637800290,Synpcc7942_1849,1916620,1917816,1,56.21219716
637800291,Synpcc7942_1850,1917870,1919099,0,1.795934959
637800292,Synpcc7942_1851,1919364,1920827,1,7.31079235
637800293,Synpcc7942_1852,1920852,1921481,1,6.563492063
637800294,Synpcc7942_1853,1921478,1922182,1,3.85248227
637800295,Synpcc7942_1854,1922179,1923879,1,1.453850676
637800296,Synpcc7942_1855,1923883,1925253,1,1.097738877
637800297,Synpcc7942_1856,1925324,1925830,1,2.118343195
637800298,Synpcc7942_1857,1925835,1926701,0,3.106113033
637800299,Synpcc7942_1858,1926893,1927609,1,132.3793584
637800300,Synpcc7942_1859,1927733,1930486,1,6.352578068
637800301,Synpcc7942_1860,1930475,1931182,0,13.6299435
637800302,Synpcc7942_1861,1931340,1932605,0,4.52764613
637800303,Synpcc7942_1862,1932765,1933688,1,21.04545455
637800304,Synpcc7942_1863,1933701,1934582,1,7.556689342
637800305,Synpcc7942_1864,1934588,1935175,1,10.26190476
637800306,Synpcc7942_1865,1935472,1936392,1,5.72204126
637800307,Synpcc7942_1866,1936389,1936799,0,6.472019465
637800308,Synpcc7942_1867,1936937,1937818,1,1.035147392
